"month","year","url","row","bien","medida","cantidad","precio","total"
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,2.08,58.1776
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","26","Pasta dental","Unidad de 115 grs",2.13,27.54,58.6602
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","27","Fósforos","Cajita de 40 cerrillos",10.87,1.01,10.9787
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","28","Escoba","Unidad",1.22,36.08,44.0176
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","29","Papel higiénico","Rollos",10.71,10.23,109.5633
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","30","Jabón de baño","Unidad",4.67,5.64,26.3388
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,13.15,29.0615
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","32","Desodorante nacional","Unidad",1.9,20.08,38.152
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","33","Cepillo dental","Unidad",2.49,9.82,24.4518
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","34","Alquiler","Valor (C$) mensual",1,900,900
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","35","Gas butano","25 libras",1,292.25,292.25
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","36","Luz eléctrica","KWH",100,2.352479,235.2479
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","37","Agua","Galones",5292,0.01559,82.50228
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","38","Transporte","Pasaje",240,2.5,600
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","39","Pantalón largo de tela de jeans","Unidad",0.62,273.36,169.4832
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","40","Camisa manga corta","Unidad",0.66,89.3,58.938
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","41","Calzoncillos","Unidad",1.57,26.81,42.0917
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","42","Calcetines","Par",1.32,19.97,26.3604
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.43,305,131.15
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","44","Blusa manga corta","Unidad",0.66,77.2,50.952
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","45","Pantalón largo de tela de jeans","Unidad",0.51,261.94,133.5894
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","46","Vestido entero","Unidad",0.5,203.93,101.965
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","47","Calzones/Bikinis","Unidad",1.23,25.06,30.8238
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","48","Brassier/sostén","Unidad",0.97,28.36,27.5092
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","49","Sandalias de cuero sintético","Par",0.44,176.3,77.572
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","50","Traje completo","Unidad",0.5,206.74,103.37
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","51","Calzones","Unidad",1.43,17.66,25.2538
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","52","Calcetines","Par",1.39,17.93,24.9227
"Abr",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CAbril2012.xls","53","Zapato de cuero sintético","Par",0.45,267.46,120.357
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","1","Arroz","Libra",38,10.31,391.78
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","2","Frijol","Libra",34,12.3,418.2
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","3","Azúcar","Libra",30,8.18,245.4
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","4","Aceite","Litro",7,37.53,262.71
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","5","Posta de res","Libra",8,52.37,418.96
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","6","Posta de cerdo","Libra",5,52.58,262.9
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","7","Carne de aves","Libra",8,28.06,224.48
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","8","Chuleta de pescado","Libra",9,55.15,496.35
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","9","Leche","Litro",30,19.97,599.1
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","10","Huevos","Docena",7,39.22,274.54
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","11","Queso seco","Libra",9,41.56,374.04
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","12","Tortilla","Libra",57,11.82,673.74
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","13","Pinolillo","Libra",10,20.72,207.2
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","14","Pastas alimenticias","Libra",5,20.92,104.6
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","15","Pan","Libra",27,18.05,487.35
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","16","Tomate de cocinar","Libra",14,13.49,188.86
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","17","Cebolla blanca","Libra",8,17.37,138.96
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","18","Papas","Libra",15,12.89,193.35
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","19","Ayote","Libra",32,5.73,183.36
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","20","Chiltoma","Libra",3,20.62,61.86
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","21","Plátano verde","Libra",16,5.65,90.4
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","22","Naranja","Libra",46,4.09,188.14
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","23","Repollo","Libra",2,4.23,8.46
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","24","Jabón de lavar ropa","Unidad",12.55,12.2,153.11
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,2.08,58.1776
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","26","Pasta dental","Unidad de 115 grs",2.13,27.69,58.9797
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","27","Fósforos","Cajita de 40 cerrillos",10.87,1.01,10.9787
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","28","Escoba","Unidad",1.22,36.08,44.0176
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","29","Papel higiénico","Rollos",10.71,10.22,109.4562
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","30","Jabón de baño","Unidad",4.67,5.65,26.3855
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,13.31,29.4151
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","32","Desodorante nacional","Unidad",1.9,20.14,38.266
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","33","Cepillo dental","Unidad",2.49,9.86,24.5514
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","34","Alquiler","Valor (C$) mensual",1,900,900
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","35","Gas butano","25 libras",1,281.6,281.6
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","36","Luz eléctrica","KWH",100,2.36208,236.208
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","37","Agua","Galones",5292,0.01559,82.50228
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","38","Transporte","Pasaje",240,2.5,600
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","39","Pantalón largo de tela de jeans","Unidad",0.62,275.64,170.8968
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","40","Camisa manga corta","Unidad",0.66,89.42,59.0172
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","41","Calzoncillos","Unidad",1.57,27.01,42.4057
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","42","Calcetines","Par",1.32,20.28,26.7696
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.43,305.03,131.1629
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","44","Blusa manga corta","Unidad",0.66,78.03,51.4998
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","45","Pantalón largo de tela de jeans","Unidad",0.51,262.92,134.0892
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","46","Vestido entero","Unidad",0.5,205.93,102.965
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","47","Calzones/Bikinis","Unidad",1.23,25.07,30.8361
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","48","Brassier/sostén","Unidad",0.97,28.56,27.7032
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","49","Sandalias de cuero sintético","Par",0.44,176.3,77.572
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","50","Traje completo","Unidad",0.5,206.9,103.45
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","51","Calzones","Unidad",1.43,17.81,25.4683
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","52","Calcetines","Par",1.39,18.22,25.3258
"May",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","53","Zapato de cuero sintético","Par",0.45,267.51,120.3795
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","1","Arroz","Libra",38,10.31,391.78
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","2","Frijol","Libra",34,11.39,387.26
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","3","Azúcar","Libra",30,8.2,246
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","4","Aceite","Litro",7,37.58,263.06
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","5","Posta de res","Libra",8,52.58,420.64
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","6","Posta de cerdo","Libra",5,52.33,261.65
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","7","Carne de aves","Libra",8,27.97,223.76
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","8","Chuleta de pescado","Libra",9,52.52,472.68
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","9","Leche","Litro",30,19.97,599.1
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","10","Huevos","Docena",7,37.32,261.24
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","11","Queso seco","Libra",9,32.33,290.97
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","12","Tortilla","Libra",57,11.56,658.92
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","13","Pinolillo","Libra",10,20.64,206.4
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","14","Pastas alimenticias","Libra",5,20.42,102.1
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","15","Pan","Libra",27,17.62,475.74
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","16","Tomate de cocinar","Libra",14,13.89,194.46
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","17","Cebolla blanca","Libra",8,20.33,162.64
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","18","Papas","Libra",15,13.6,204
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","19","Ayote","Libra",32,7.21,230.72
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","20","Chiltoma","Libra",3,21.96,65.88
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","21","Plátano verde","Libra",16,5.78,92.48
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","22","Naranja","Libra",46,6.34,291.64
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","23","Repollo","Libra",2,4.51,9.02
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","24","Jabón de lavar ropa","Unidad",12.55,12.34,154.867
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,2.07,57.8979
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","26","Pasta dental","Unidad de 115 grs",2.13,27.76,59.1288
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","27","Fósforos","Cajita de 40 cerrillos",10.87,1.01,10.9787
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","28","Escoba","Unidad",1.22,36.37,44.3714
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","29","Papel higiénico","Rollos",10.71,10.35,110.8485
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","30","Jabón de baño","Unidad",4.67,5.63,26.2921
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,13.26,29.3046
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","32","Desodorante nacional","Unidad",1.9,20.24,38.456
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","33","Cepillo dental","Unidad",2.49,9.92,24.7008
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","34","Alquiler","Valor (C$) mensual",1,900,900
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","35","Gas butano","25 libras",1,242.5,242.5
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","36","Luz eléctrica","KWH",100,2.371659,237.1659
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","37","Agua","Galones",5292,0.01559,82.50228
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","38","Transporte","Pasaje",240,2.5,600
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","39","Pantalón largo de tela de jeans","Unidad",0.62,277.88,172.2856
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","40","Camisa manga corta","Unidad",0.66,90.19,59.5254
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","41","Calzoncillos","Unidad",1.57,27.34,42.9238
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","42","Calcetines","Par",1.32,20.42,26.9544
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.43,307.51,132.2293
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","44","Blusa manga corta","Unidad",0.66,78.64,51.9024
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","45","Pantalón largo de tela de jeans","Unidad",0.51,261.97,133.6047
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","46","Vestido entero","Unidad",0.5,209.45,104.725
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","47","Calzones/Bikinis","Unidad",1.23,25.5,31.365
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","48","Brassier/sostén","Unidad",0.97,28.83,27.9651
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","49","Sandalias de cuero sintético","Par",0.44,177,77.88
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","50","Traje completo","Unidad",0.5,208.11,104.055
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","51","Calzones","Unidad",1.43,17.95,25.6685
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","52","Calcetines","Par",1.39,18.38,25.5482
"Jun",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJunio2012.xls","53","Zapato de cuero sintético","Par",0.45,249.17,112.1265
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","1","Arroz","Libra",38,10.31,391.78
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","2","Frijol","Libra",34,10.33,351.22
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","3","Azúcar","Libra",30,8.23,246.9
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","4","Aceite","Litro",7,37.02,259.14
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","5","Posta de res","Libra",8,53.4,427.2
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","6","Posta de cerdo","Libra",5,52.61,263.05
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","7","Carne de aves","Libra",8,28.26,226.08
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","8","Chuleta de pescado","Libra",9,52.61,473.49
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","9","Leche","Litro",30,19.97,599.1
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","10","Huevos","Docena",7,34.97,244.79
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","11","Queso seco","Libra",9,34.01,306.09
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","12","Tortilla","Libra",57,12.15,692.55
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","13","Pinolillo","Libra",10,20.58,205.8
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","14","Pastas alimenticias","Libra",5,19.86,99.3
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","15","Pan","Libra",27,18.09,488.43
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","16","Tomate de cocinar","Libra",14,12.25,171.5
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","17","Cebolla blanca","Libra",8,34.97,279.76
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","18","Papas","Libra",15,16.52,247.8
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","19","Ayote","Libra",32,5.67,181.44
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","20","Chiltoma","Libra",3,24.08,72.24
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","21","Plátano verde","Libra",16,5.97,95.52
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","22","Naranja","Libra",46,5.34,245.64
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","23","Repollo","Libra",2,4.78,9.56
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","24","Jabón de lavar ropa","Unidad",12.55,12.53,157.2515
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,2.09,58.4573
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","26","Pasta dental","Unidad de 115 grs",2.13,27.91,59.4483
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","27","Fósforos","Cajita de 40 cerrillos",10.87,1.01,10.9787
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","28","Escoba","Unidad",1.22,36.7,44.774
"Jul",2012,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CJulio2012.xls","29","Papel higiénico","Rollos",10.71,10.45,111.9195
